Price,SuburbClass,Rooms,Bathroom,Car,Distance,Latitude,Longitude,HouseAgeType_historic,HouseAgeType_modern
1070000.0,1,3,2.0,1.0,16.7,-37.89813,145.14652,0,1
700000.0,3,4,2.0,1.0,11.2,-37.69558,144.93223,1,0
400000.0,3,2,1.0,1.0,11.2,-37.71122,144.91863,0,1
675000.0,3,2,2.0,1.0,11.2,-37.69705,144.94218999999995,0,1
866000.0,3,3,2.0,2.0,16.1,-37.71733,145.09622,0,1
735000.0,3,3,1.0,1.0,11.2,-37.71425,144.95013,1,0
595000.0,3,2,2.0,1.0,11.2,-37.71147,144.93927,0,1
400000.0,3,3,1.0,1.0,33.3,-38.0457,145.27395,0,1
1475000.0,1,5,2.0,3.0,12.3,-37.90403,145.08118000000005,1,0
2100000.0,1,5,3.0,2.0,7.8,-37.76086,145.05177,1,0
1320000.0,1,2,1.0,0.0,7.8,-37.76091,145.04437,1,0
575500.0,3,2,1.0,1.0,14.0,-37.68988,144.91113,1,0
635000.0,3,4,2.0,2.0,14.5,-37.71368,144.82082,0,1
620000.0,3,3,1.0,4.0,15.5,-37.71575,144.80598,0,1
1005000.0,3,5,3.0,2.0,11.7,-37.7305,144.86863,0,1
700000.0,3,3,1.0,1.0,10.4,-37.7219,144.85239,0,1
1410000.0,1,3,1.0,1.0,5.4,-37.79893,145.04266,1,0
710500.0,3,3,2.0,1.0,16.3,-37.67414,145.0205,0,1
752000.0,3,3,1.0,2.0,16.3,-37.6708,145.01353,1,0
622000.0,3,3,1.0,2.0,16.3,-37.67146,145.03232,0,1
650000.0,3,3,2.0,2.0,6.4,-37.78502,144.86733,0,1
1340000.0,3,4,1.0,3.0,4.3,-37.78352,144.88981,1,0
450000.0,3,3,1.0,1.0,17.4,-37.66059,144.92006,0,1
440000.0,3,3,1.0,2.0,17.4,-37.64769,144.91359,0,1
373500.0,3,3,2.0,2.0,31.7,-37.67831,144.57342,0,1
640000.0,3,2,1.0,1.0,20.0,-37.98346,145.06313,0,1
940000.0,3,3,1.0,2.0,20.0,-37.97759,145.06482,0,1
705000.0,3,3,2.0,2.0,17.9,-37.67391,145.0618,0,1
790000.0,3,4,2.0,2.0,17.9,-37.65217,145.04863,0,1
704500.0,3,5,3.0,2.0,17.9,-37.6641,145.05123,0,1
550000.0,3,4,2.0,1.0,17.9,-37.65121,145.05404,0,1
598000.0,3,5,3.0,1.0,17.9,-37.65116,145.05438999999996,0,1
592000.0,3,3,1.0,1.0,17.9,-37.66294,145.06301000000005,0,1
602000.0,3,3,1.0,1.0,17.9,-37.65359,145.04276000000004,0,1
735000.0,3,4,2.0,2.0,28.8,-37.81018,145.35396,0,1
1270000.0,1,4,1.0,3.0,6.2,-37.76421,144.90571,1,0
1627000.0,1,3,2.0,2.0,21.5,-38.00644000000001,145.08478,0,1
1850000.0,1,3,1.0,1.0,14.2,-37.87754,145.12076000000005,1,0
1820000.0,1,4,2.0,1.0,10.1,-37.89465,145.06984,1,0
676000.0,3,2,1.0,1.0,15.4,-37.8231,145.17911,0,1
1002000.0,3,3,1.0,2.0,15.4,-37.80827,145.17885,1,0
1175000.0,3,4,3.0,2.0,15.4,-37.82895,145.17678,0,1
875000.0,3,3,2.0,2.0,12.3,-37.90088,145.11692,0,1
1900000.0,1,4,2.0,2.0,11.4,-37.9075,145.05329,1,0
2185000.0,1,4,2.0,3.0,21.5,-38.00205,145.07853,0,1
1210000.0,3,3,2.0,1.0,8.5,-37.72623,144.94521,0,1
351000.0,3,1,1.0,1.0,12.0,-37.69828,145.02184,1,0
633000.0,3,2,1.0,2.0,19.9,-37.82223,145.22503999999995,0,1
1090000.0,3,4,1.0,2.0,21.3,-37.8159,145.24688,1,0
936000.0,3,4,2.0,2.0,23.5,-37.91692000000001,145.25896,0,1
860000.0,3,3,2.0,2.0,23.5,-37.92778,145.24796,0,1
1720000.0,1,3,2.0,2.0,1.9,-37.83631,144.95536,0,1
690000.0,3,3,2.0,2.0,20.5,-37.64426,145.1,0,1
420000.0,3,3,2.0,2.0,20.5,-37.63478,145.08486000000005,0,1
677500.0,3,4,2.0,2.0,20.5,-37.63454,145.06894,0,1
600000.0,1,2,1.0,1.0,2.7,-37.83766,144.98799,0,1
1855500.0,1,4,2.0,1.0,2.7,-37.83986,144.98598,1,0
802000.0,3,2,1.0,1.0,6.2,-37.83162,144.88742,1,0
631000.0,3,4,1.0,3.0,14.0,-37.73593,144.8101,0,1
582000.0,3,3,1.0,0.0,14.0,-37.73704,144.79108,1,0
750000.0,1,3,2.0,2.0,8.2,-37.73415,144.91852,0,1
410000.0,3,4,2.0,2.0,31.7,-37.58231,144.69961999999995,0,1
512500.0,3,4,2.0,2.0,31.7,-37.57355,144.70854,1,0
830500.0,3,3,1.0,2.0,10.5,-37.7807,144.83648,1,0
551000.0,3,3,1.0,2.0,10.5,-37.80046,144.82676,0,1
450000.0,3,3,1.0,2.0,10.5,-37.79703,144.81228000000004,0,1
1635000.0,1,4,3.0,2.0,15.5,-37.76797,145.13799,0,1
1138000.0,1,3,2.0,2.0,12.4,-37.77185,145.12509,0,1
477000.0,3,3,1.0,1.0,27.0,-37.85971,145.31036,1,0
605000.0,3,3,1.0,2.0,15.3,-37.68579,144.98878,0,1
610000.0,3,3,1.0,2.0,15.3,-37.68336,145.0029,0,1
580000.0,3,3,1.0,2.0,15.3,-37.67751,144.98663,0,1
905000.0,1,2,1.0,0.0,7.0,-37.75642,144.98755,1,0
451000.0,3,3,2.0,2.0,18.4,-37.83963,144.71487,0,1
895000.0,3,4,2.0,2.0,12.9,-37.70598,144.87616,0,1
1055000.0,3,4,2.0,2.0,14.7,-37.87325,145.23244,0,1
529000.0,3,3,2.0,2.0,14.7,-37.88421,144.67869,0,1
484000.0,3,3,1.0,0.0,14.7,-37.88996,144.65526,1,0
670000.0,3,2,1.0,1.0,3.1,-37.8118,144.95259,0,1
510000.0,3,2,1.0,1.0,3.1,-37.80473,144.9435,0,1
410000.0,3,3,1.0,2.0,16.5,-37.66948,144.90385,0,1
478000.0,3,4,2.0,2.0,27.2,-37.87047000000001,144.59864,0,1
1285000.0,3,3,1.0,1.0,6.3,-37.81335,144.89471,1,0
1635000.0,1,3,1.0,0.0,3.0,-37.80359,144.99538,1,0
1225000.0,3,3,1.0,1.0,11.0,-37.87256,144.8078,0,1
767000.0,3,3,2.0,1.0,11.0,-37.871,144.81153,0,1
810000.0,3,4,2.0,2.0,15.5,-37.88413,144.79033,0,1
1520000.0,1,4,3.0,2.0,10.2,-37.87036,145.08471,0,1
2299500.0,1,3,2.0,3.0,10.2,-37.86516,145.07958,1,0
2360000.0,1,4,3.0,2.0,7.9,-37.81462,145.08776,1,0
1460000.0,1,4,2.0,2.0,9.7,-37.78368,145.09545,1,0
1280000.0,1,4,3.0,2.0,11.4,-37.92893,145.04581000000005,0,1
1750000.0,1,4,3.0,2.0,11.4,-37.91582,145.048,0,1
1100000.0,1,3,1.0,2.0,13.4,-37.81169000000001,145.15735,1,0
1250000.0,1,4,2.0,2.0,13.4,-37.8051,145.14351000000005,0,1
830000.0,3,3,1.0,2.0,16.1,-37.7063,145.12215,0,1
2210000.0,1,4,2.0,1.0,10.5,-37.88779,144.99933,1,0
1680000.0,1,3,1.0,2.0,10.3,-37.93063,145.01314,1,0
890000.0,1,2,1.0,2.0,10.3,-37.91106,145.02393999999995,0,1
632000.0,3,3,1.0,4.0,14.0,-37.68557,144.93156000000005,1,0
1310000.0,1,3,1.0,1.0,5.2,-37.76085,144.95834,1,0
1500000.0,3,4,2.0,3.0,5.2,-37.7628,144.94011,0,1
685000.0,3,4,2.0,1.0,12.1,-37.69382,145.04831,0,1
725000.0,3,4,1.0,2.0,12.1,-37.68238,145.06432,0,1
505000.0,3,2,1.0,2.0,12.1,-37.70912,145.05181000000005,0,1
1390000.0,1,4,2.0,1.0,10.4,-37.85374,145.12458999999996,1,0
2725000.0,1,4,2.0,2.0,8.4,-37.83057,145.08482,0,1
552500.0,3,3,2.0,2.0,34.9,-38.11471,145.18248,0,1
1925000.0,1,4,2.0,2.0,7.8,-37.87206,145.03512,1,0
995000.0,3,4,2.0,1.0,11.7,-37.88658,145.09297,1,0
1200000.0,3,4,2.0,4.0,17.9,-37.96098,145.04275,1,0
1250000.0,3,4,1.0,1.0,16.7,-37.9255,145.11331,1,0
729500.0,3,3,1.0,1.0,16.7,-37.92624,145.1321,0,1
565000.0,3,4,2.0,2.0,20.6,-37.57416,144.91269,0,1
615000.0,3,4,2.0,2.0,20.6,-37.5729,144.93663,0,1
548000.0,3,4,2.0,2.0,20.6,-37.5951,144.9091,0,1
730000.0,3,3,2.0,2.0,23.0,-37.78499,145.2647,0,1
766000.0,3,3,2.0,2.0,23.0,-37.76572,145.28915,1,0
1680000.0,1,4,2.0,1.0,7.9,-37.81007,145.06792,0,1
475000.0,3,3,2.0,2.0,18.0,-37.7145,144.77132,0,1
815000.0,3,3,2.0,3.0,21.8,-37.66529,145.15363,0,1
615000.0,3,6,3.0,1.0,27.7,-37.62856,144.71825,0,1
1328000.0,3,5,3.0,3.0,16.1,-37.78148,145.17818,0,1
762000.0,3,4,2.0,2.0,18.0,-37.70477,145.16552,0,1
900000.0,3,3,2.0,2.0,18.0,-37.70577,145.1316,0,1
3175000.0,1,4,2.0,3.0,7.2,-37.88014,144.99347,1,0
1500000.0,1,4,2.0,2.0,7.5,-37.75178,144.89876,1,0
1705000.0,1,3,1.0,1.0,3.6,-37.79068,144.97824,1,0
1220000.0,3,3,1.0,1.0,3.4,-37.78446,144.92797,1,0
575000.0,3,2,2.0,1.0,5.1,-37.78872,144.88891,0,1
629000.0,3,3,1.0,2.0,12.9,-37.68641,144.89826000000005,0,1
2165000.0,1,4,3.0,2.0,7.3,-37.852,145.07321000000005,0,1
851000.0,1,2,1.0,1.0,7.3,-37.85258,145.08588999999995,1,0
565000.0,3,2,1.0,2.0,11.2,-37.70612,144.9144,0,1
770000.0,3,3,1.0,2.0,11.2,-37.70855,144.90441,1,0
714000.0,3,3,1.0,1.0,16.1,-37.69039,145.09753,0,1
815000.0,3,3,2.0,2.0,16.1,-37.71636,145.09792,0,1
1345000.0,3,3,1.0,1.0,13.8,-37.94087,145.03366,1,0
1857000.0,1,2,1.0,1.0,5.3,-37.81813,145.02295,1,0
1425000.0,1,3,1.0,1.0,5.3,-37.82737,145.02971000000005,1,0
1910000.0,1,3,2.0,2.0,5.3,-37.82834,145.03937,0,1
912000.0,3,3,2.0,2.0,21.3,-37.82996,145.24311,0,1
1645000.0,3,4,2.0,4.0,8.8,-37.75008,145.05051,1,0
580000.0,3,4,2.0,2.0,18.0,-37.6844,144.75595,0,1
1570000.0,1,4,2.0,1.0,12.3,-37.9016,145.08293999999995,1,0
550000.0,3,3,1.0,2.0,14.0,-37.6845,144.90761,1,0
1225000.0,3,3,2.0,2.0,3.4,-37.79496,144.92659,1,0
1510000.0,1,3,1.0,2.0,5.4,-37.79855,145.04493,1,0
570000.0,3,3,1.0,1.0,6.4,-37.80857,144.87682,0,1
345000.0,3,4,1.0,0.0,31.7,-37.67028,144.59455,0,1
642500.0,3,2,2.0,1.0,6.4,-37.78458,144.88106000000005,0,1
798000.0,3,3,2.0,2.0,6.4,-37.78974,144.88143,0,1
710000.0,3,3,2.0,2.0,6.4,-37.78559,144.86483,0,1
4050000.0,1,4,3.0,2.0,5.9,-37.86044,145.0335,1,0
1650000.0,1,3,1.0,2.0,5.9,-37.85189,145.03335,1,0
2020000.0,1,3,2.0,2.0,5.9,-37.85183,145.03863,0,1
1200000.0,3,3,2.0,2.0,4.3,-37.77413,144.87533,0,1
940000.0,3,3,2.0,2.0,4.3,-37.7816,144.88998999999995,0,1
1200000.0,1,2,1.0,2.0,11.4,-37.90978,145.02937,1,0
2025000.0,3,4,2.0,2.0,20.0,-37.98707,145.0609,0,1
630000.0,3,4,2.0,2.0,25.9,-37.606,145.08785,0,1
1225000.0,1,3,2.0,2.0,6.2,-37.76389,144.9185,1,0
730000.0,3,3,2.0,2.0,6.2,-37.85134,144.88636,0,1
1230000.0,3,3,2.0,1.0,10.4,-37.7431,144.88722,0,1
1114000.0,3,3,2.0,2.0,8.5,-37.72034,144.93788,0,1
520000.0,3,3,2.0,2.0,14.7,-37.89273,144.72558999999995,0,1
2635000.0,1,4,2.0,2.0,4.6,-37.85565,145.00839,1,0
1250000.0,1,2,1.0,0.0,4.6,-37.85562,145.00571000000005,1,0
4200000.0,1,4,2.0,2.0,4.6,-37.85768,145.00253999999995,1,0
1148000.0,3,4,1.0,2.0,8.4,-37.72879,144.98538,1,0
935000.0,3,3,1.0,2.0,12.0,-37.72017,144.99873,1,0
510000.0,3,3,2.0,2.0,12.0,-37.71331,144.9871,1,0
755000.0,3,4,2.0,2.0,12.0,-37.70952,145.033,0,1
1200000.0,3,4,2.0,2.0,12.0,-37.72614,144.99892,1,0
800000.0,3,3,2.0,1.0,19.9,-37.82536,145.22228,0,1
1170000.0,3,5,3.0,3.0,8.9,-37.73968,145.07973,0,1
870000.0,3,3,2.0,2.0,22.2,-37.89628,145.22294,0,1
1800000.0,1,4,3.0,1.0,1.9,-37.83591,144.94963,1,0
485000.0,3,4,2.0,2.0,20.5,-37.63873,145.07805,0,1
1600000.0,1,4,2.0,3.0,5.0,-37.86667,144.98324,1,0
1610000.0,1,4,3.0,2.0,8.2,-37.73154,144.92243,1,0
700000.0,3,3,2.0,1.0,10.5,-37.78703,144.84569,1,0
615000.0,3,2,1.0,0.0,10.5,-37.79595,144.83206,1,0
505000.0,3,4,2.0,2.0,18.4,-37.84267,144.65407,0,1
560000.0,3,4,2.0,2.0,18.4,-37.83851,144.6887,0,1
1205000.0,1,4,2.0,2.0,15.5,-37.75807,145.13478,0,1
1410000.0,1,5,2.0,2.0,12.4,-37.77033,145.1214,0,1
670000.0,3,3,2.0,2.0,15.3,-37.67231,145.00556,0,1
1350000.0,1,3,2.0,1.0,4.1,-37.84297,145.01819,1,0
980000.0,3,4,2.0,0.0,17.2,-37.83459000000001,145.21264,0,1
455000.0,3,4,1.0,4.0,14.7,-37.88496,144.66332,0,1
455000.0,3,3,1.0,1.0,14.7,-37.88632,144.67582,0,1
1276000.0,3,4,2.0,1.0,6.4,-37.79429,144.87412,1,0
1157000.0,1,4,2.0,2.0,16.7,-37.91212,145.1793,0,1
1100000.0,1,5,2.0,2.0,16.7,-37.91299,145.1767,0,1
500000.0,3,4,2.0,1.0,27.2,-37.87959,144.60977,0,1
1142000.0,3,4,3.0,2.0,6.3,-37.81961,144.88132,0,1
780000.0,3,2,1.0,1.0,6.3,-37.81481,144.88013,0,1
935000.0,3,4,2.0,2.0,11.0,-37.86027,144.82073,0,1
815000.0,3,3,2.0,2.0,11.0,-37.86472,144.82929,0,1
451500.0,3,3,1.0,1.0,9.4,-37.83648,144.86296000000004,0,1
1306000.0,1,3,1.0,0.0,4.3,-37.77561,144.91695,1,0
1420000.0,1,3,1.0,1.0,10.2,-37.86173,145.11074,0,1
934000.0,3,4,2.0,1.0,9.5,-37.76421,144.85594,0,1
2330000.0,1,3,2.0,4.0,7.9,-37.8079,145.09162,0,1
762000.0,3,3,2.0,2.0,23.2,-37.82809,145.29287,0,1
1070000.0,1,3,1.0,2.0,13.4,-37.82956,145.13868,1,0
785000.0,3,3,2.0,2.0,25.0,-37.85284,145.26942,0,1
2800000.0,1,4,3.0,2.0,10.5,-37.90396,144.99126,1,0
570500.0,3,3,1.0,1.0,14.0,-37.68187,144.92421000000004,0,1
631000.0,3,4,2.0,2.0,14.0,-37.68584,144.9315,1,0
1350000.0,1,4,2.0,1.0,5.2,-37.76166,144.95065,1,0
702500.0,1,2,2.0,1.0,4.0,-37.76812,144.97413999999995,0,1
835000.0,3,2,1.0,1.0,5.2,-37.76221,144.94055,1,0
710000.0,3,3,1.0,1.0,12.1,-37.70636,145.05462,0,1
1840000.0,1,3,2.0,1.0,10.1,-37.89204,145.06086000000005,1,0
495000.0,3,2,1.0,1.0,31.2,-38.0796,145.13272,0,1
403500.0,3,2,2.0,3.0,34.9,-38.09665,145.17646000000005,0,1
361000.0,1,1,1.0,1.0,7.8,-37.87972,145.03351,0,1
960000.0,3,3,2.0,2.0,11.7,-37.88304,145.0969,0,1
900000.0,3,3,1.0,0.0,6.7,-37.75296,144.95967,1,0
310000.0,3,2,1.0,1.0,20.6,-37.57467000000001,144.92229,0,1
662000.0,3,3,1.0,1.0,23.0,-37.79486,145.28673999999995,1,0
560000.0,3,3,2.0,2.0,18.0,-37.7143,144.77096,0,1
802000.0,3,3,2.0,2.0,22.2,-37.98146,145.11715,0,1
800000.0,3,3,2.0,4.0,22.2,-37.98596,145.13187,0,1
854000.0,3,4,2.0,2.0,22.2,-37.97936,145.13302,0,1
920000.0,3,3,2.0,2.0,16.1,-37.77323,145.18029,0,1
904000.0,3,3,1.0,2.0,16.1,-37.80349,145.19666,1,0
1440000.0,1,3,1.0,2.0,8.9,-37.76093,145.056,1,0
1054000.0,3,4,3.0,2.0,18.0,-37.71296,145.13773,0,1
625000.0,3,4,2.0,2.0,28.5,-37.96466,145.27006,0,1
600000.0,3,3,1.0,2.0,19.6,-37.64273,145.03751,0,1
630000.0,3,3,2.0,2.0,19.6,-37.62864,145.02265,0,1
565000.0,3,4,2.0,2.0,19.6,-37.64386,145.04817,0,1
1410000.0,1,3,2.0,1.0,7.5,-37.75374,144.88932,1,0
850000.0,3,4,2.0,1.0,24.8,-37.89863,145.26708,0,1
991000.0,3,2,1.0,1.0,5.1,-37.79529,144.88453,1,0
945000.0,3,4,2.0,2.0,15.4,-37.85156,145.16923,0,1
1020000.0,3,2,1.0,1.0,15.4,-37.84207,145.17795,0,1
506000.0,3,3,1.0,4.0,38.0,-38.13743,145.16702,0,1
755000.0,3,4,1.0,1.0,38.0,-38.16146,145.12997,1,0
426000.0,3,3,1.0,1.0,45.9,-37.49175,144.59565,1,0
960000.0,1,2,1.0,1.0,16.7,-37.87606,145.15951,0,1
1116500.0,1,5,2.0,2.0,16.7,-37.88902,145.16678000000005,1,0
585000.0,3,2,1.0,1.0,16.1,-37.71254,145.09705,0,1
800000.0,3,4,2.0,2.0,16.1,-37.70859,145.10464,1,0
896000.0,3,3,2.0,1.0,16.1,-37.71846,145.09689,0,1
1100000.0,1,3,2.0,1.0,5.3,-37.81442,145.01531,0,1
650000.0,3,2,1.0,1.0,8.8,-37.74835,145.05042,0,1
580000.0,3,2,1.0,2.0,8.8,-37.73759,145.04236,1,0
536500.0,3,3,2.0,4.0,18.4,-37.87326,144.69103,0,1
705000.0,3,4,2.0,3.0,15.5,-37.71757,144.81328,0,1
590000.0,3,4,2.0,2.0,15.5,-37.72483,144.8143,0,1
920000.0,3,3,2.0,1.0,11.7,-37.74214,144.86965,1,0
1100000.0,3,4,4.0,2.0,11.7,-37.73573,144.87531,0,1
840000.0,3,3,1.0,2.0,11.7,-37.74316,144.87894,0,1
1080000.0,1,3,2.0,2.0,5.4,-37.80509,145.05572,1,0
575000.0,3,4,1.0,2.0,25.2,-37.99318,145.15939,0,1
930000.0,3,3,1.0,4.0,6.4,-37.78571,144.87346000000005,1,0
650000.0,3,2,2.0,1.0,6.4,-37.78799,144.87515,0,1
702000.0,3,3,2.0,2.0,6.4,-37.78606,144.87205,0,1
520000.0,3,3,1.0,1.0,17.4,-37.66004,144.92338,1,0
520000.0,3,3,1.0,2.0,17.4,-37.65384,144.92272,0,1
515000.0,3,4,3.0,0.0,17.4,-37.65155,144.91912,0,1
336000.0,3,3,1.0,1.0,29.8,-37.70153,144.57243,0,1
426000.0,3,4,2.0,3.0,29.8,-37.69548,144.56775,0,1
775500.0,3,3,1.0,4.0,17.9,-37.66919,145.06798999999995,0,1
726000.0,3,3,2.0,2.0,17.9,-37.67519,145.06201,0,1
710000.0,3,4,1.0,2.0,17.9,-37.67626,145.0659,0,1
820000.0,3,3,2.0,2.0,16.2,-37.72394,145.12456,0,1
1425000.0,1,4,2.0,2.0,6.2,-37.7685,144.91103,1,0
935000.0,3,3,2.0,2.0,14.3,-37.94111,145.0431,0,1
1260000.0,1,3,1.0,2.0,14.2,-37.8958,145.11969,1,0
960000.0,1,5,2.0,1.0,18.8,-37.9298,145.16523999999995,0,1
956000.0,1,3,2.0,1.0,10.1,-37.887,145.07303000000005,0,1
605000.0,3,3,2.0,2.0,34.1,-38.037,145.30862,0,1
950000.0,3,4,1.0,2.0,10.4,-37.73834,144.88197,0,1
1307500.0,1,3,2.0,0.0,5.3,-37.76788,144.98621,1,0
1211000.0,3,4,3.0,3.0,16.7,-37.90779000000001,145.15042,0,1
1610000.0,1,4,2.0,2.0,12.3,-37.90821,145.09313999999995,1,0
1150000.0,3,2,1.0,3.0,12.3,-37.90168,145.11081,0,1
503750.0,1,1,1.0,1.0,21.5,-37.99825,145.08696,0,1
596000.0,3,4,2.0,2.0,14.7,-37.89279000000001,144.73158,0,1
698000.0,3,4,2.0,2.0,14.7,-37.8914,144.72014,0,1
953000.0,3,3,1.0,2.0,12.0,-37.70964,145.0171,0,1
710000.0,3,2,2.0,1.0,12.0,-37.72357,144.98561999999995,0,1
502000.0,3,2,1.0,2.0,12.0,-37.709,145.02014,0,1
710000.0,3,3,1.0,2.0,21.3,-37.81953,145.24907,0,1
735000.0,3,3,2.0,1.0,23.5,-37.91713,145.24706,0,1
755000.0,3,3,2.0,2.0,23.5,-37.94266,145.24662,0,1
537000.0,3,3,2.0,2.0,20.6,-37.63799,144.92924,0,1
386000.0,3,2,1.0,1.0,35.4,-38.12477,145.13668,0,1
763000.0,3,4,2.0,4.0,35.4,-38.10226,145.14459,0,1
768000.0,3,4,2.0,3.0,35.4,-38.11161,145.15011,0,1
345000.0,3,2,1.0,1.0,20.5,-37.6522,145.09261,0,1
610000.0,3,2,1.0,2.0,14.0,-37.7398,144.80348,0,1
550000.0,3,3,1.0,1.0,14.0,-37.73789,144.78734,0,1
520000.0,3,4,2.0,1.0,14.0,-37.73986,144.81105,1,0
860000.0,3,3,1.0,3.0,10.5,-37.79354,144.8328,1,0
1140000.0,1,2,2.0,2.0,4.1,-37.84266,145.02355,0,1
1111500.0,3,3,1.0,0.0,17.2,-37.8324,145.20467,1,0
1045000.0,3,4,3.0,2.0,14.7,-37.88009,145.22736,0,1
622000.0,3,3,1.0,1.0,14.7,-37.87615,145.23192,0,1
826000.0,3,3,2.0,0.0,21.1,-37.75079,145.20617,0,1
655000.0,3,2,1.0,1.0,14.5,-37.71098,145.08926,0,1
505000.0,3,3,2.0,4.0,14.7,-37.87975,144.66459,0,1
335000.0,3,2,1.0,1.0,14.7,-37.90423,144.67008,0,1
700000.0,3,3,2.0,2.0,6.4,-37.80735,144.87361,0,1
800000.0,3,3,2.0,2.0,16.5,-37.67823,144.90001999999996,0,1
1090000.0,1,5,2.0,2.0,16.7,-37.8921,145.19118,0,1
1920000.0,1,4,2.0,0.0,6.8,-37.86159,144.89926,1,0
530000.0,3,4,2.0,2.0,25.5,-37.61944,145.01243,0,1
982500.0,3,3,2.0,2.0,6.3,-37.81662,144.866,1,0
1230000.0,3,3,1.0,2.0,6.3,-37.81183,144.88568999999995,1,0
1190000.0,1,2,2.0,1.0,3.0,-37.80269000000001,145.0001,0,1
1680000.0,1,3,2.0,2.0,7.5,-37.76316,144.89799,0,1
620000.0,3,3,1.0,2.0,15.5,-37.87019,144.7843,0,1
830000.0,3,3,2.0,2.0,9.4,-37.84107,144.84179,0,1
805000.0,3,4,2.0,5.0,9.4,-37.84384,144.84637,1,0
510000.0,3,2,1.0,1.0,9.4,-37.83658,144.86199,0,1
855000.0,1,3,1.0,2.0,4.3,-37.78329,144.91842,0,1
1035000.0,1,2,1.0,1.0,4.3,-37.77266,144.9131,1,0
1450000.0,1,4,2.0,1.0,10.2,-37.86162,145.11042,0,1
970000.0,3,3,2.0,2.0,21.5,-38.01596,145.09932,1,0
750000.0,3,3,1.0,2.0,9.5,-37.7528,144.85585,0,1
800000.0,3,5,2.0,3.0,9.5,-37.75261,144.85631,0,1
2400000.0,1,5,4.0,2.0,9.7,-37.80218,145.10063,0,1
670000.0,3,4,2.0,2.0,39.0,-38.05614,145.38464,0,1
1850000.0,1,3,3.0,2.0,17.3,-37.98453,145.02659,0,1
906000.0,3,2,1.0,1.0,8.8,-37.7528,145.04443999999995,1,0
410000.0,1,2,1.0,1.0,11.4,-37.91627,145.03892,0,1
1500000.0,1,5,2.0,2.0,11.4,-37.92211,145.0466,1,0
874000.0,1,3,2.0,1.0,13.4,-37.83574,145.14866,0,1
560000.0,3,3,1.0,1.0,8.6,-37.78893,144.84652,0,1
1120000.0,1,3,1.0,1.0,5.2,-37.75887,144.97326,1,0
1110000.0,1,2,1.0,0.0,5.2,-37.75815,144.97366,1,0
1790000.0,1,4,3.0,6.0,5.2,-37.759,144.96623,1,0
999000.0,3,5,2.0,2.0,12.1,-37.69264,145.0799,0,1
1050000.0,1,3,1.0,2.0,10.1,-37.90017,145.05812,0,1
610000.0,1,2,1.0,1.0,7.8,-37.86068,145.01121,0,1
639000.0,3,2,1.0,2.0,27.0,-38.04602,145.1191,0,1
1050000.0,3,3,1.0,2.0,17.9,-37.97223,145.07895,0,1
640000.0,1,2,2.0,1.0,3.6,-37.79443,144.99944,0,1
1285000.0,3,3,1.0,2.0,6.7,-37.74482,144.97499,1,0
607500.0,3,3,2.0,2.0,20.6,-37.6038,144.9226,0,1
500000.0,3,3,2.0,2.0,20.6,-37.58242,144.93001,0,1
510000.0,3,3,2.0,2.0,20.6,-37.56883,144.90887,0,1
592500.0,3,4,2.0,2.0,20.6,-37.57635,144.91151000000005,0,1
669000.0,3,3,1.0,1.0,24.7,-37.98997,145.2254,1,0
895000.0,3,5,2.0,4.0,24.7,-37.94465,145.21236000000005,0,1
505000.0,3,4,2.0,2.0,18.0,-37.719,144.76699,0,1
1530000.0,1,5,3.0,2.0,12.4,-37.78109,145.13745,0,1
1385000.0,1,4,3.0,2.0,14.3,-37.79223,145.14606,0,1
472500.0,3,2,1.0,2.0,28.8,-37.99715,145.23526,1,0
724000.0,3,2,1.0,2.0,27.0,-38.0371,145.11717,0,1
1975000.0,1,3,2.0,2.0,7.2,-37.88148,145.00538999999995,1,0
630000.0,1,2,1.0,1.0,7.2,-37.88374,144.98518,0,1
1535000.0,3,3,1.0,2.0,8.2,-37.7384,144.90485,1,0
830000.0,3,2,1.0,1.0,13.1,-37.71532,144.96508,1,0
900000.0,3,3,1.0,3.0,5.1,-37.79334,144.89128,1,0
1000000.0,3,4,2.0,1.0,5.1,-37.79686,144.908,0,1
891000.0,3,4,1.0,3.0,5.1,-37.79221,144.89076,1,0
1011000.0,3,3,1.0,1.0,15.4,-37.84308,145.168,1,0
580000.0,1,2,1.0,1.0,7.3,-37.85743,145.0468,0,1
656000.0,1,2,1.0,1.0,16.7,-37.89919,145.14856,0,1
1182000.0,1,5,2.0,3.0,16.7,-37.90383,145.17166,0,1
1000000.0,1,3,2.0,2.0,16.7,-37.88599,145.17031,0,1
493000.0,3,2,1.0,2.0,11.2,-37.70691,144.90934,0,1
940000.0,3,3,2.0,5.0,11.2,-37.70198,144.92166,1,0
435000.0,3,2,1.0,1.0,11.2,-37.70628,144.92379,0,1
741000.0,3,4,1.0,2.0,11.2,-37.70542,144.95127,1,0
550000.0,3,3,1.0,2.0,11.2,-37.70325,144.94756999999996,1,0
1405000.0,1,3,2.0,2.0,13.8,-37.93487,145.00093,0,1
1270500.0,3,4,2.0,3.0,21.3,-37.82734,145.24487,1,0
751000.0,3,3,1.0,2.0,21.3,-37.82536,145.24893,1,0
700000.0,3,4,2.0,4.0,18.0,-37.68974,144.75225,0,1
520000.0,3,3,1.0,0.0,18.4,-37.86991,144.68607,0,1
650000.0,3,4,2.0,2.0,18.4,-37.86821,144.69566,0,1
